shot,player,frame,kp0_x,kp0_y,kp0_z,kp0_v,kp1_x,kp1_y,kp1_z,kp1_v,kp2_x,kp2_y,kp2_z,kp2_v,kp3_x,kp3_y,kp3_z,kp3_v,kp4_x,kp4_y,kp4_z,kp4_v,kp5_x,kp5_y,kp5_z,kp5_v,kp6_x,kp6_y,kp6_z,kp6_v,kp7_x,kp7_y,kp7_z,kp7_v,kp8_x,kp8_y,kp8_z,kp8_v,kp9_x,kp9_y,kp9_z,kp9_v,kp10_x,kp10_y,kp10_z,kp10_v,kp11_x,kp11_y,kp11_z,kp11_v,kp12_x,kp12_y,kp12_z,kp12_v,kp13_x,kp13_y,kp13_z,kp13_v,kp14_x,kp14_y,kp14_z,kp14_v,kp15_x,kp15_y,kp15_z,kp15_v,kp16_x,kp16_y,kp16_z,kp16_v,kp17_x,kp17_y,kp17_z,kp17_v,kp18_x,kp18_y,kp18_z,kp18_v,kp19_x,kp19_y,kp19_z,kp19_v,kp20_x,kp20_y,kp20_z,kp20_v,kp21_x,kp21_y,kp21_z,kp21_v,kp22_x,kp22_y,kp22_z,kp22_v,kp23_x,kp23_y,kp23_z,kp23_v,kp24_x,kp24_y,kp24_z,kp24_v,kp25_x,kp25_y,kp25_z,kp25_v,kp26_x,kp26_y,kp26_z,kp26_v,kp27_x,kp27_y,kp27_z,kp27_v,kp28_x,kp28_y,kp28_z,kp28_v,kp29_x,kp29_y,kp29_z,kp29_v,kp30_x,kp30_y,kp30_z,kp30_v,kp31_x,kp31_y,kp31_z,kp31_v,kp32_x,kp32_y,kp32_z,kp32_v
cover_drive,virat_kohli,virat_kohli_0.mp4_100.jpg,0.5054962635040283,0.48875993490219116,0.257804274559021,0.9997300505638123,0.49974459409713745,0.4818893373012543,0.20985567569732666,0.9996315240859985,0.49525681138038635,0.4817696511745453,0.20983514189720154,0.9996645450592041,0.49050071835517883,0.4817381501197815,0.20976553857326508,0.9996557235717773,0.5113716721534729,0.4821830689907074,0.20897437632083893,0.99968421459198,0.514792263507843,0.4822854995727539,0.20897650718688965,0.999695897102356,0.5185850262641907,0.4824720025062561,0.2089034616947174,0.9996521472930908,0.48325005173683167,0.48589515686035156,0.058777712285518646,0.9997534155845642,0.5268451571464539,0.4864161014556885,0.05059374123811722,0.999521017074585,0.4985809028148651,0.49511319398880005,0.2153642624616623,0.9997044205665588,0.511969804763794,0.49543699622154236,0.2125580608844757,0.9997156262397766,0.42719531059265137,0.531131386756897,-0.04691959545016289,0.9998049139976501,0.5737057328224182,0.5312318205833435,0.0005679180030710995,0.9996757507324219,0.4067368507385254,0.592422366142273,-0.03814055770635605,0.9178829789161682,0.5940338969230652,0.59086012840271,-0.07905970513820648,0.8957350254058838,0.4645777940750122,0.6081705689430237,0.04394136741757393,0.09387937933206558,0.5398656725883484,0.6013641357421875,-0.17205943167209625,0.25432974100112915,0.48026198148727417,0.612322211265564,0.0302787683904171,0.06834475696086884,0.5299372673034668,0.6065204739570618,-0.18639525771141052,0.20163007080554962,0.48716387152671814,0.6091363430023193,0.037463657557964325,0.06441227346658707,0.5243743062019348,0.6029893755912781,-0.18879760801792145,0.19812972843647003,0.4829961955547333,0.6070292592048645,0.04612400382757187,0.06920702010393143,0.5255614519119263,0.6003972887992859,-0.17669172585010529,0.17199388146400452,0.4663481116294861,0.6471866369247437,-0.023710446432232857,0.9996763467788696,0.5408760905265808,0.648746132850647,0.023645877838134766,0.9993721842765808,0.4646463990211487,0.7288593053817749,0.17402295768260956,0.9983360171318054,0.5416994690895081,0.7298067808151245,0.22753334045410156,0.9918469190597534,0.4550086259841919,0.8107854127883911,0.3568640947341919,0.9935804605484009,0.5532940626144409,0.8109869956970215,0.4128399193286896,0.9885962605476379,0.45656532049179077,0.8247281312942505,0.379198282957077,0.9933417439460754,0.5471974015235901,0.824471652507782,0.4338010251522064,0.989682137966156,0.43733760714530945,0.8152653574943542,0.3667241930961609,0.8615139722824097,0.5569595694541931,0.8151006698608398,0.4094160795211792,0.8278486132621765
cover_drive,virat_kohli,virat_kohli_0.mp4_105.jpg,0.5027058720588684,0.5065030455589294,0.2976221442222595,0.9978578686714172,0.4963517487049103,0.49977999925613403,0.25139153003692627,0.9976760745048523,0.4918142855167389,0.49973025918006897,0.25134485960006714,0.9974806904792786,0.48727765679359436,0.4997401237487793,0.2512386739253998,0.9976298809051514,0.507993221282959,0.499891996383667,0.2493819296360016,0.9978708028793335,0.5118371248245239,0.49995923042297363,0.24937137961387634,0.9978384375572205,0.5158568024635315,0.5000535249710083,0.24922670423984528,0.997883141040802,0.48100799322128296,0.5038661956787109,0.09277767688035965,0.9981912970542908,0.5244351625442505,0.5041638612747192,0.08020514249801636,0.9974141120910645,0.4953717887401581,0.5132139921188354,0.25147250294685364,0.9976786971092224,0.5084888935089111,0.5131016969680786,0.24770691990852356,0.99790358543396,0.42317017912864685,0.5507797002792358,-0.013576124794781208,0.9993139505386353,0.5742701888084412,0.5491629242897034,0.0015954580157995224,0.9994239807128906,0.4001193642616272,0.6157745718955994,0.00742328492924571,0.822971761226654,0.6055376529693604,0.609298050403595,-0.032780591398477554,0.8937461972236633,0.46350520849227905,0.6326543688774109,0.10694430768489838,0.05675647407770157,0.5429936051368713,0.6294392347335815,-0.032438792288303375,0.2770911455154419,0.4796622097492218,0.6395270228385925,0.1022249087691307,0.04322396591305733,0.5316932201385498,0.6365934014320374,-0.02980191633105278,0.20010067522525787,0.48927977681159973,0.6356910467147827,0.11153042316436768,0.041356511414051056,0.5256494879722595,0.6329077482223511,-0.035554807633161545,0.194972425699234,0.48541849851608276,0.6316051483154297,0.1099010705947876,0.046911343932151794,0.5272868275642395,0.6304740905761719,-0.0357920341193676,0.17910930514335632,0.46308088302612305,0.6707667112350464,-0.026908257976174355,0.998908519744873,0.5379229784011841,0.6723335385322571,0.02685973048210144,0.997166097164154,0.4630071520805359,0.7614840865135193,0.08345547318458557,0.9910250902175903,0.540418803691864,0.7589730024337769,0.18467535078525543,0.9304893612861633,0.45458364486694336,0.8510123491287231,0.19176407158374786,0.955488920211792,0.551651120185852,0.8354721069335938,0.3332113027572632,0.8826062083244324,0.46066606044769287,0.8627273440361023,0.20526909828186035,0.9714568853378296,0.551810085773468,0.8546144366264343,0.3509111702442169,0.9318588376045227,0.4354550540447235,0.8526824116706848,0.18799376487731934,0.5342459678649902,0.5676714777946472,0.8418018221855164,0.3356657922267914,0.432300329208374
cover_drive,virat_kohli,virat_kohli_0.mp4_110.jpg,0.5079434514045715,0.5490561127662659,0.26046425104141235,0.9942107200622559,0.5021457672119141,0.5434118509292603,0.21184974908828735,0.9944822788238525,0.4974951446056366,0.5436803698539734,0.21180139482021332,0.9937179088592529,0.492807000875473,0.5440846085548401,0.21167246997356415,0.9938610792160034,0.5145040154457092,0.543219804763794,0.21097274124622345,0.9950339794158936,0.5181987285614014,0.5433744192123413,0.2109132707118988,0.9946598410606384,0.5218876004219055,0.5436933636665344,0.2107383757829666,0.9951552152633667,0.48689714074134827,0.5484693050384521,0.04735180363059044,0.9962683320045471,0.5288934111595154,0.5486531257629395,0.04053613170981407,0.9950482249259949,0.5000830888748169,0.5563238859176636,0.21255116164684296,0.9942415952682495,0.5148953795433044,0.5559698343276978,0.21047116816043854,0.995449960231781,0.42824774980545044,0.5985400676727295,-0.05415164679288864,0.9983077049255371,0.5856544971466064,0.5992140769958496,-0.03540877252817154,0.9987591505050659,0.4022478461265564,0.6668804883956909,0.02470986545085907,0.7495247721672058,0.6080441474914551,0.6618868708610535,-0.030897386372089386,0.8840879797935486,0.4720168113708496,0.685638964176178,0.24173657596111298,0.015921028330922127,0.5402536988258362,0.6834447383880615,0.0395699217915535,0.0835544541478157,0.48656702041625977,0.6942424178123474,0.25815069675445557,0.01312344428151846,0.5293497443199158,0.6911633610725403,0.05125391110777855,0.06072450801730156,0.49238917231559753,0.6887641549110413,0.26476767659187317,0.012461407110095024,0.5216280817985535,0.6868611574172974,0.05094357579946518,0.05991384759545326,0.4900224506855011,0.6859623789787292,0.2472391575574875,0.015057339332997799,0.5234025716781616,0.6839767098426819,0.03922722116112709,0.0614771842956543,0.4680837094783783,0.7224256992340088,-0.025461962446570396,0.9960435628890991,0.5467067360877991,0.7243099808692932,0.025447674095630646,0.9946063160896301,0.4661448895931244,0.8041154146194458,0.18107588589191437,0.8471570014953613,0.5466986298561096,0.8125802874565125,0.21400438249111176,0.6630033850669861,0.453677237033844,0.882121205329895,0.35078370571136475,0.5676532983779907,0.5582987070083618,0.8891322016716003,0.38091349601745605,0.5307907462120056,0.45973891019821167,0.8971549868583679,0.3704394996166229,0.762122392654419,0.5572125315666199,0.9041349291801453,0.40038570761680603,0.7900850772857666,0.43581750988960266,0.8880528211593628,0.3562537431716919,0.1276969164609909,0.542022168636322,0.8967673182487488,0.3762882947921753,0.1326645165681839
cover_drive,virat_kohli,virat_kohli_0.mp4_115.jpg,0.40615114569664,0.15011847019195557,-0.2143511027097702,0.9702723622322083,0.3968636393547058,0.1469433605670929,-0.186245858669281,0.9577727913856506,0.3990805447101593,0.14654943346977234,-0.18631911277770996,0.9372750520706177,0.4012987017631531,0.1462324857711792,-0.18633650243282318,0.9511824250221252,0.38923487067222595,0.1495523899793625,-0.21285098791122437,0.9633797407150269,0.3857133984565735,0.15104840695858002,-0.21294991672039032,0.9548941850662231,0.3822580575942993,0.15254200994968414,-0.21319244801998138,0.9688959121704102,0.4018470048904419,0.15398859977722168,-0.04856228455901146,0.9172571301460266,0.3760584592819214,0.16315852105617523,-0.17060431838035583,0.9433537125587463,0.4185250699520111,0.15612149238586426,-0.16150885820388794,0.945671021938324,0.408194363117218,0.1595110148191452,-0.19681063294410706,0.9440540075302124,0.4569053649902344,0.1812971532344818,0.023831980302929878,0.9462226033210754,0.3929835557937622,0.19257928431034088,-0.23344510793685913,0.9887536764144897,0.45443180203437805,0.15223415195941925,-0.060023725032806396,0.5696863532066345,0.37179893255233765,0.1729089915752411,-0.47041282057762146,0.9386300444602966,0.3987189531326294,0.1137484461069107,-0.16820693016052246,0.7744549512863159,0.35001063346862793,0.11877083778381348,-0.6491081118583679,0.9581140875816345,0.37521886825561523,0.09977523982524872,-0.19779016077518463,0.6989651322364807,0.33965104818344116,0.10929737240076065,-0.7107675671577454,0.9293993711471558,0.3710678219795227,0.10111258924007416,-0.18561331927776337,0.6872442960739136,0.3470739424228668,0.10686919838190079,-0.6956038475036621,0.9229369163513184,0.37860170006752014,0.1040797010064125,-0.1703898161649704,0.6718087196350098,0.34465837478637695,0.10916797816753387,-0.6498183608055115,0.9097299575805664,0.5151231288909912,0.3049384355545044,0.08034845441579819,0.9899278283119202,0.47596532106399536,0.309026300907135,-0.0803615003824234,0.9936171770095825,0.53327476978302,0.36520808935165405,0.07825399935245514,0.1844792664051056,0.5148665904998779,0.3678821921348572,-0.12019915133714676,0.5146849155426025,0.5213577747344971,0.43129605054855347,0.29434734582901,0.22532370686531067,0.497592955827713,0.44511181116104126,0.09254977107048035,0.5341450572013855,0.5129477381706238,0.43959540128707886,0.3102995455265045,0.37378159165382385,0.49274104833602905,0.4553512930870056,0.10947822779417038,0.5591390132904053,0.5407021045684814,0.45600324869155884,0.21901480853557587,0.29175472259521484,0.521270215511322,0.4763260781764984,-0.013573750853538513,0.5164259672164917
cover_drive,virat_kohli,virat_kohli_0.mp4_125.jpg,0.30575788021087646,0.33349037170410156,-1.1911989450454712,0.9905840158462524,0.3254745602607727,0.31474947929382324,-1.1989960670471191,0.9924416542053223,0.33731451630592346,0.31285491585731506,-1.1989879608154297,0.9907584190368652,0.3483649492263794,0.31073057651519775,-1.1994531154632568,0.9939059615135193,0.2910594940185547,0.31468629837036133,-1.1668992042541504,0.9853464365005493,0.28074342012405396,0.31230151653289795,-1.1670042276382446,0.9690498113632202,0.2718640863895416,0.3094128370285034,-1.167124629020691,0.9745506048202515,0.36684057116508484,0.30409902334213257,-0.9962328672409058,0.9943363070487976,0.26290950179100037,0.2990443706512451,-0.8528801202774048,0.9727833867073059,0.3238547742366791,0.34636855125427246,-1.0916556119918823,0.9952616691589355,0.29331329464912415,0.3453372120857239,-1.0510408878326416,0.9855387210845947,0.4388541281223297,0.3637453019618988,-0.8345254063606262,0.999961256980896,0.2318517416715622,0.32821059226989746,-0.354012668132782,0.9985058307647705,0.4306950569152832,0.48264437913894653,-0.8268641829490662,0.9785276055335999,0.20712992548942566,0.38216811418533325,0.02590106800198555,0.09128305315971375,0.27402883768081665,0.5225459933280945,-0.8940680027008057,0.8303424715995789,0.2332988679409027,0.4353554844856262,0.08270107209682465,0.05302571505308151,0.24647751450538635,0.5476955771446228,-0.9637551307678223,0.6978365182876587,0.23503023386001587,0.4502686858177185,0.09932433068752289,0.056047309190034866,0.22836698591709137,0.5337249040603638,-0.9723227024078369,0.7106211185455322,0.23024381697177887,0.4460928440093994,0.028286024928092957,0.056862764060497284,0.2366918921470642,0.5229095220565796,-0.8911874294281006,0.6310980319976807,0.23388519883155823,0.44261258840560913,0.06165864318609238,0.06854315847158432,0.4006168246269226,0.5166687965393066,-0.18782751262187958,0.9995365142822266,0.31035545468330383,0.4910668730735779,0.18817855417728424,0.9982282519340515,0.21266013383865356,0.6275004744529724,-0.570679783821106,0.4919816553592682,0.18055956065654755,0.6018913388252258,-0.29034364223480225,0.13543976843357086,0.2704831063747406,0.7943746447563171,-0.5458534359931946,0.6809149980545044,0.22776660323143005,0.7689014673233032,-0.09964298456907272,0.16679975390434265,0.30399084091186523,0.8215934038162231,-0.5503233075141907,0.5820799469947815,0.25890064239501953,0.7941631078720093,-0.08739138394594193,0.17357248067855835,0.17401069402694702,0.8448041677474976,-0.7738394141197205,0.6933349370956421,0.13165080547332764,0.8219499588012695,-0.2931497097015381,0.19515694677829742
cover_drive,virat_kohli,virat_kohli_0.mp4_130.jpg,0.3017329275608063,0.33863210678100586,-1.2320493459701538,0.9987760186195374,0.3225286304950714,0.32027286291122437,-1.2421693801879883,0.9984822869300842,0.3350384831428528,0.31728261709213257,-1.2422168254852295,0.998110294342041,0.34550148248672485,0.3143838047981262,-1.2425932884216309,0.9988571405410767,0.2865251302719116,0.3227013945579529,-1.2181144952774048,0.9976611137390137,0.2766649127006531,0.320598304271698,-1.2182430028915405,0.9947836995124817,0.2674584984779358,0.3176553249359131,-1.218345284461975,0.9955140948295593,0.3616386950016022,0.30498287081718445,-1.0598753690719604,0.9991427659988403,0.2515079379081726,0.3036164939403534,-0.9478811621665955,0.9941036105155945,0.31829696893692017,0.346434086561203,-1.1391102075576782,0.9994093179702759,0.2868163287639618,0.3495560884475708,-1.1076587438583374,0.9981276392936707,0.439950555562973,0.35549196600914,-0.9118987321853638,0.9999897480010986,0.18966540694236755,0.34741467237472534,-0.5060186386108398,0.9992868304252625,0.4505738914012909,0.48434582352638245,-0.8795878887176514,0.98984295129776,0.23214305937290192,0.463906854391098,-0.3019947409629822,0.38496890664100647,0.2853759527206421,0.5601411461830139,-0.9516557455062866,0.9213037490844727,0.2583886384963989,0.5457051992416382,-0.40294086933135986,0.19077692925930023,0.2463289201259613,0.5845718383789062,-1.0402064323425293,0.8489375114440918,0.2570950984954834,0.5713421702384949,-0.4365607500076294,0.15139980614185333,0.2341664433479309,0.5725440979003906,-1.0594229698181152,0.8602055311203003,0.2472010999917984,0.5554507970809937,-0.5129480361938477,0.16000525653362274,0.23390012979507446,0.5615296959877014,-0.9551740288734436,0.8036800026893616,0.25954318046569824,0.5451039671897888,-0.4336434304714203,0.17232058942317963,0.4002944529056549,0.5264557600021362,-0.1660201996564865,0.9998435974121094,0.2870638966560364,0.5076638460159302,0.1660287231206894,0.9990946054458618,0.2747737765312195,0.6498923897743225,-0.5452724099159241,0.7941752672195435,0.21964117884635925,0.6267701983451843,-0.1398811638355255,0.31371864676475525,0.3685687482357025,0.8170915842056274,-0.5136027336120605,0.8750342130661011,0.22781315445899963,0.802985668182373,0.03314325958490372,0.3600929081439972,0.4059177339076996,0.8458612561225891,-0.5204756259918213,0.6495321989059448,0.2547883093357086,0.8345898389816284,0.0403367280960083,0.21670712530612946,0.3096168637275696,0.8575105667114258,-0.7678524255752563,0.8952412009239197,0.12802918255329132,0.8440143465995789,-0.1598164290189743,0.432049036026001
cover_drive,virat_kohli,virat_kohli_0.mp4_135.jpg,0.3050854206085205,0.34003713726997375,-1.0121033191680908,0.9961305856704712,0.3234422504901886,0.3209236264228821,-1.0169384479522705,0.9942409992218018,0.3348410725593567,0.3181922435760498,-1.017067551612854,0.9934725761413574,0.34430211782455444,0.3152411878108978,-1.0174105167388916,0.9953646659851074,0.2896854281425476,0.3237265944480896,-1.0027692317962646,0.9924375414848328,0.27958521246910095,0.3225387930870056,-1.00291907787323,0.9867992997169495,0.27016788721084595,0.320654034614563,-1.0030877590179443,0.9879984855651855,0.35645928978919983,0.3034490942955017,-0.8108717799186707,0.996726393699646,0.25400346517562866,0.30789852142333984,-0.7439824342727661,0.9879563450813293,0.32513171434402466,0.34683626890182495,-0.910763144493103,0.9981043338775635,0.28996747732162476,0.3498055934906006,-0.892237663269043,0.9958279728889465,0.4389279782772064,0.3392947316169739,-0.6356989145278931,0.9999662637710571,0.19721102714538574,0.36755961179733276,-0.3707694709300995,0.9994458556175232,0.4940384030342102,0.45636314153671265,-0.5884316563606262,0.9507060647010803,0.23799307644367218,0.466031014919281,-0.18032985925674438,0.3285946547985077,0.35611692070961,0.538018524646759,-0.6998618841171265,0.631102979183197,0.2794063091278076,0.5291205644607544,-0.3310911953449249,0.1424679458141327,0.32753318548202515,0.5635250210762024,-0.7780510187149048,0.49267351627349854,0.28497856855392456,0.5525209903717041,-0.3747442960739136,0.13039706647396088,0.3091448247432709,0.5586987137794495,-0.8064272403717041,0.5131856799125671,0.28380829095840454,0.5450823307037354,-0.4520462453365326,0.14228998124599457,0.3147629499435425,0.5433590412139893,-0.7086796760559082,0.4705100953578949,0.288191556930542,0.5349313616752625,-0.36311307549476624,0.15049424767494202,0.4242069721221924,0.5269052386283875,-0.11287982016801834,0.9994242191314697,0.2907082736492157,0.5312638282775879,0.11324962973594666,0.9985866546630859,0.36231955885887146,0.6563173532485962,-0.4661409258842468,0.4580378532409668,0.21363377571105957,0.6472594738006592,-0.32998427748680115,0.3553216755390167,0.40509477257728577,0.815628170967102,-0.3709490895271301,0.6142027378082275,0.24741600453853607,0.8086267709732056,-0.11818785965442657,0.42475539445877075,0.4212759733200073,0.842272937297821,-0.3737978935241699,0.5165690779685974,0.27723440527915955,0.8321723937988281,-0.10711022466421127,0.33889245986938477,0.38782966136932373,0.8584176898002625,-0.6522972583770752,0.6891143321990967,0.1726050078868866,0.8499244451522827,-0.36243903636932373,0.4955322742462158
cover_drive,virat_kohli,virat_kohli_0.mp4_140.jpg,0.30376794934272766,0.3407207727432251,-0.9547105431556702,0.9980037808418274,0.31738364696502686,0.32201915979385376,-0.9447788596153259,0.9971645474433899,0.3270052969455719,0.3187350332736969,-0.9449136257171631,0.9966204166412354,0.33734506368637085,0.3130059838294983,-0.9452295303344727,0.9971359968185425,0.2862570285797119,0.3258246183395386,-0.93236243724823,0.995233952999115,0.2745848298072815,0.32522860169410706,-0.9324530959129333,0.9920312166213989,0.2636868953704834,0.32387953996658325,-0.9326722621917725,0.9924517273902893,0.350169837474823,0.3043076992034912,-0.6946368217468262,0.9981868863105774,0.24880994856357574,0.31599926948547363,-0.6334584355354309,0.9911409020423889,0.3206096291542053,0.3476453125476837,-0.8413735032081604,0.9991601705551147,0.29028016328811646,0.35329246520996094,-0.8240235447883606,0.9978646636009216,0.4389275312423706,0.33001047372817993,-0.4476296603679657,0.9999229907989502,0.2113703340291977,0.3812660276889801,-0.30696815252304077,0.9990447163581848,0.4972565174102783,0.41645488142967224,-0.38960936665534973,0.8951500058174133,0.235963374376297,0.462055504322052,-0.18040794134140015,0.6463126540184021,0.37857359647750854,0.4936128556728363,-0.594739556312561,0.545179545879364,0.2970283031463623,0.5089685916900635,-0.3729800879955292,0.4130336344242096,0.3625046908855438,0.5224757790565491,-0.6862950325012207,0.40339308977127075,0.3103522062301636,0.5297505855560303,-0.43140262365341187,0.362454354763031,0.3406931161880493,0.5138406753540039,-0.7249937057495117,0.41682684421539307,0.3104363977909088,0.5194803476333618,-0.5088405013084412,0.3726174235343933,0.3430980145931244,0.5034939646720886,-0.6123529672622681,0.38711312413215637,0.311617374420166,0.5105927586555481,-0.4065067172050476,0.35252952575683594,0.43188339471817017,0.5134493112564087,-0.049838270992040634,0.9980939030647278,0.30027061700820923,0.5219598412513733,0.050688717514276505,0.9952061772346497,0.49371087551116943,0.5822513103485107,-0.6521018743515015,0.6551672220230103,0.2606070041656494,0.6244959831237793,-0.46963101625442505,0.6659110188484192,0.45660316944122314,0.7520329356193542,-0.37447410821914673,0.5018839836120605,0.27772948145866394,0.7772092223167419,-0.2189767211675644,0.5056416392326355,0.4411073923110962,0.7775577306747437,-0.3594815135002136,0.6621739268302917,0.2981824576854706,0.7978278398513794,-0.20356854796409607,0.4489493668079376,0.47201967239379883,0.8037475347518921,-0.6615957617759705,0.5284932851791382,0.24147619307041168,0.8327199220657349,-0.5097542405128479,0.4653915464878082
cover_drive,virat_kohli,virat_kohli_0.mp4_145.jpg,0.40333518385887146,0.36445483565330505,-0.4351377785205841,0.9998026490211487,0.41433173418045044,0.3521140217781067,-0.4116007387638092,0.9998418092727661,0.423476904630661,0.3520564138889313,-0.41166844964027405,0.9997977614402771,0.4326127767562866,0.35203495621681213,-0.4117498993873596,0.9998472929000854,0.38984498381614685,0.35147005319595337,-0.4123358726501465,0.99970942735672,0.380216121673584,0.35085922479629517,-0.41240599751472473,0.9995723366737366,0.37066057324409485,0.35024207830429077,-0.41249412298202515,0.9996321201324463,0.44068554043769836,0.35544800758361816,-0.2175452709197998,0.9998364448547363,0.3562758266925812,0.3529811501502991,-0.22360898554325104,0.999502420425415,0.4168185889720917,0.37627848982810974,-0.3542104661464691,0.9997724890708923,0.38473278284072876,0.37540513277053833,-0.3566112220287323,0.999482274055481,0.47571510076522827,0.4023973345756531,-0.15466439723968506,0.999974250793457,0.3252040147781372,0.4008212089538574,-0.05401129648089409,0.9993681311607361,0.471840500831604,0.4771157205104828,-0.2624959349632263,0.8942523002624512,0.3295094966888428,0.4672197699546814,-0.0889536514878273,0.5139442682266235,0.3811306953430176,0.4795267581939697,-0.46479877829551697,0.7971419095993042,0.3396223783493042,0.4641578197479248,-0.27731379866600037,0.6500797271728516,0.37116187810897827,0.48892536759376526,-0.5214024782180786,0.7732946872711182,0.3602589964866638,0.4684827923774719,-0.3248680531978607,0.6447768211364746,0.36536264419555664,0.4756813049316406,-0.5229182839393616,0.7698531746864319,0.3563874661922455,0.4575112462043762,-0.3482407033443451,0.6491527557373047,0.3671935498714447,0.4734322428703308,-0.4670121967792511,0.748066782951355,0.35767310857772827,0.45696812868118286,-0.2901189923286438,0.630777895450592,0.439821720123291,0.5378223657608032,-0.08087509870529175,0.999941349029541,0.35037073493003845,0.534786581993103,0.08108527958393097,0.9996782541275024,0.39249005913734436,0.6038680672645569,-0.38781845569610596,0.820792555809021,0.3189937472343445,0.596294105052948,-0.21102604269981384,0.55028235912323,0.3659530282020569,0.7199485301971436,-0.21602389216423035,0.8332304358482361,0.33597007393836975,0.7032867074012756,-0.026056168600916862,0.7083496451377869,0.36833474040031433,0.737783670425415,-0.20354041457176208,0.8279830813407898,0.35438913106918335,0.7208755016326904,-0.011287829838693142,0.674567699432373,0.33474719524383545,0.7643258571624756,-0.36551347374916077,0.8696284294128418,0.2926442325115204,0.746646523475647,-0.16469311714172363,0.7793964147567749
cover_drive,virat_kohli,virat_kohli_0.mp4_165.jpg,0.3917016386985779,0.3283795118331909,0.4099273979663849,0.9997901320457458,0.4147675335407257,0.32327306270599365,0.46002551913261414,0.9997196793556213,0.4223630130290985,0.32445061206817627,0.46014487743377686,0.9995160102844238,0.42913705110549927,0.3250732421875,0.46005603671073914,0.9997327923774719,0.38888171315193176,0.31672704219818115,0.450684517621994,0.9998127818107605,0.378359317779541,0.3150012195110321,0.45062530040740967,0.9997815489768982,0.3698641061782837,0.31251561641693115,0.45046260952949524,0.9999045133590698,0.4354749023914337,0.3297375440597534,0.643949031829834,0.999213457107544,0.3570370674133301,0.31345540285110474,0.5957695841789246,0.9998072981834412,0.4020499885082245,0.33886197209358215,0.4739406704902649,0.9977529644966125,0.37123817205429077,0.33518803119659424,0.4591454267501831,0.9989315867424011,0.46607065200805664,0.3830759525299072,0.6228185892105103,0.9988139867782593,0.30974966287612915,0.3792005181312561,0.567267656326294,0.9997487664222717,0.511378288269043,0.4302380681037903,0.6192156672477722,0.40980264544487,0.2936555743217468,0.4154070317745209,0.49280819296836853,0.8397535681724548,0.4289800822734833,0.4204072058200836,0.7388296127319336,0.47408586740493774,0.3705570697784424,0.3682212233543396,0.6120196580886841,0.8115573525428772,0.41504615545272827,0.4240993559360504,0.74049973487854,0.4259563088417053,0.3893457055091858,0.35846492648124695,0.6202090978622437,0.6547667384147644,0.4099518954753876,0.417776882648468,0.7760674953460693,0.3980658948421478,0.3889475166797638,0.35815340280532837,0.6425271034240723,0.612955629825592,0.4111544191837311,0.41821974515914917,0.754297137260437,0.3825458288192749,0.3874129056930542,0.3637727200984955,0.6239502429962158,0.6100168228149414,0.5245752930641174,0.5291361212730408,0.018875082954764366,0.9997004270553589,0.40680932998657227,0.5373933911323547,-0.01877203769981861,0.9996010661125183,0.5930789709091187,0.6288892030715942,-0.32773739099502563,0.8432654142379761,0.37106671929359436,0.6543226838111877,-0.33332663774490356,0.8321658372879028,0.5167765021324158,0.7832207679748535,-0.37498265504837036,0.6716497540473938,0.2762611508369446,0.8004876375198364,-0.3458428978919983,0.6843845844268799,0.48377999663352966,0.8039939999580383,-0.3845236599445343,0.4152349829673767,0.27401140332221985,0.8187583684921265,-0.35074251890182495,0.4235227704048157,0.5537315607070923,0.8273261785507202,-0.5748680830001831,0.6298553943634033,0.20776793360710144,0.8447014093399048,-0.5411450266838074,0.6414015889167786
